year,state,ac_number,ac_name,candidate_name,sex,age,category,party,symbol,general,postal,total,percentage_votes_polled,total_electors
2014,andhra pradesh,33,payakaraopet (sc),nota,,,,nota,nota,5185,4.0,5189,2.651168732,240678
2014,andhra pradesh,33,payakaraopet (sc),golla baburao,male,64.0,sc,ysrcp,ceiling fan,98168,577.0,98745,50.45088773,240678
2014,andhra pradesh,33,payakaraopet (sc),b. bangaraiah,male,55.0,sc,tdp,bicycle,67354,202.0,67556,34.51577468,240678
2014,andhra pradesh,33,payakaraopet (sc),nakka raja babu,male,58.0,sc,jnp,glass tumbler,15844,77.0,15921,8.134372206,240678
2014,andhra pradesh,33,payakaraopet (sc),kakara nooka raju,male,71.0,sc,bjp,lotus,3001,30.0,3031,1.548601354,240678
2014,andhra pradesh,33,payakaraopet (sc),talluri vijay kumar,male,44.0,sc,inc,hand,2388,7.0,2395,1.223655639,240678
2014,andhra pradesh,33,payakaraopet (sc),mortha simhachalam,male,33.0,sc,jajgp,mike,495,1.0,496,0.253416784,240678
2014,andhra pradesh,33,payakaraopet (sc),suribabu jakkala,male,43.0,sc,ind,gas cylinder,634,1.0,635,0.324434794,240678
2014,andhra pradesh,34,narsipatnam,r. v. surya chandra,male,31.0,general,ind,tractor chalata kissan,796,,796,0.456605289,210578
2014,andhra pradesh,34,narsipatnam,tavva chiranjeevi rao,male,59.0,general,ind,television,451,,451,0.258704755,210578
2014,andhra pradesh,34,narsipatnam,nota,,,,nota,nota,5762,3.0,5765,3.306946596,210578
2014,andhra pradesh,34,narsipatnam,bayyapureddy suresh,male,36.0,general,jajgp,mike,412,2.0,414,0.23748064,210578
2014,andhra pradesh,34,narsipatnam,meesala subbanna,male,69.0,general,inc,hand,893,4.0,897,0.514541387,210578
2014,andhra pradesh,34,narsipatnam,gade srinivasarao,male,43.0,general,bjp,lotus,1404,23.0,1427,0.818562496,210578
2014,andhra pradesh,34,narsipatnam,ayyanna patrudu chintakayala,male,62.0,general,tdp,bicycle,69935,517.0,70452,40.41300981,210578
2014,andhra pradesh,34,narsipatnam,uma sankara ganesh petla,male,46.0,general,ysrcp,ceiling fan,92762,1056.0,93818,53.81632536,210578
2014,andhra pradesh,34,narsipatnam,appalanaidu allu,male,56.0,general,ind,road roller,309,1.0,310,0.177823668,210578
2014,andhra pradesh,35,tuni,yadala ramakrishna,male,49.0,general,ind,almirah,312,,312,0.17589852,213055
2014,andhra pradesh,35,tuni,ankareddi rajaseshu,male,31.0,general,ind,air conditioner,203,,203,0.114446794,213055
2014,andhra pradesh,35,tuni,krishnaveni bura,female,40.0,sc,rpi(kh),gas cylinder,162,,162,0.091331924,213055
2014,andhra pradesh,35,tuni,appanna geddam,male,37.0,sc,mpp,telephone,433,,433,0.244115574,213055
2014,andhra pradesh,35,tuni,kuttumu janardhan,male,46.0,sc,cpi(ml)(l),flag with three stars,368,,368,0.207470049,213055
2014,andhra pradesh,35,tuni,saka radhakrishna,male,36.0,sc,dabap,cup & saucer,331,,331,0.186610289,213055
2014,andhra pradesh,35,tuni,udaya bhaskararao madiki,male,33.0,general,prshp,helicopter,272,,272,0.153347428,213055
2014,andhra pradesh,35,tuni,munasa sathibabu,male,52.0,general,ipbp,trumpet,247,,247,0.139252995,213055
2014,andhra pradesh,35,tuni,tamarana apparao,male,65.0,general,jajgp,mike,153,,153,0.086257928,213055
2014,andhra pradesh,35,tuni,asapu venkata naga surya satya prasad,male,40.0,general,ppoi,flute,140,,140,0.078928823,213055
2014,andhra pradesh,35,tuni,nota,,,,nota,nota,2584,2.0,2586,1.457928118,213055
2014,andhra pradesh,35,tuni,venkata krishnamraju sri raja vatsavayi (ashokbabu),male,65.0,general,jnp,glass tumbler,6399,14.0,6413,3.615503876,213055
2014,andhra pradesh,35,tuni,eswararao velaga,male,41.0,general,bjp,lotus,2898,7.0,2905,1.63777308,213055
2014,andhra pradesh,35,tuni,yanamala krishnudu,male,65.0,general,tdp,bicycle,67903,540.0,68443,38.58661029,213055
2014,andhra pradesh,35,tuni,dadisetti raja,male,43.0,general,ysrcp,ceiling fan,92015,444.0,92459,52.12628612,213055
2014,andhra pradesh,35,tuni,doctor pandurangarao,male,58.0,general,inc,hand,1947,1.0,1948,1.098238196,213055
2014,andhra pradesh,36,prathipadu,manukonda latchababu,male,51.0,sc,cpi(ml)(l),flag with three stars,570,,570,0.345632599,202808
2014,andhra pradesh,36,prathipadu,dadisetty veerababu,male,31.0,general,mpp,telephone,532,,532,0.322590425,202808
2014,andhra pradesh,36,prathipadu,parvatha prasad,male,32.0,general,prshp,helicopter,274,,274,0.166146197,202808
2014,andhra pradesh,36,prathipadu,nota,,,,nota,nota,2077,2.0,2079,1.260649425,202808
2014,andhra pradesh,36,prathipadu,b. v. v. satyanarayana gorla,male,43.0,general,ind,air conditioner,335,2.0,337,0.204347694,202808
2014,andhra pradesh,36,prathipadu,varupula tammayyababu,male,51.0,general,jnp,glass tumbler,6943,15.0,6958,4.219143195,202808
2014,andhra pradesh,36,prathipadu,chilukuri ram kumar,male,49.0,general,bjp,lotus,1202,5.0,1207,0.731892187,202808
2014,andhra pradesh,36,prathipadu,varupula raja,male,43.0,general,tdp,bicycle,72077,415.0,72492,43.95719007,202808
2014,andhra pradesh,36,prathipadu,sri purnachandra prasad parvatha,male,54.0,general,ysrcp,ceiling fan,76820,283.0,77103,46.75317588,202808
