year,state,ac_number,ac_name,candidate_name,sex,age,category,party,symbol,general,postal,total,percentage_votes_polled,total_electors
2019,Andhra Pradesh,39,PEDDAPURAM,Yarlagadda Ramkumar,MALE,43.0,GENERAL,BJP,Lotus,841,8.0,849,0.52108907,201975
2019,Andhra Pradesh,39,PEDDAPURAM,Nimmakayala China Rajappa,MALE,66.0,GENERAL,TDP,Bicycle,67133,260.0,67393,41.36366984,201975
2019,Andhra Pradesh,39,PEDDAPURAM,Dora Babu Tummala,MALE,53.0,GENERAL,INC,Hand,1667,1.0,1668,1.023765099,201975
2014,Andhra Pradesh,40,ANAPARTHY,SATHI DEVADANA REDDY,MALE,45.0,GENERAL,IND,BELT,252,,252,0.134968668,213511
2014,Andhra Pradesh,40,ANAPARTHY,PADALA KRISHNAREDDY,MALE,42.0,GENERAL,IND,CALCULATOR,166,,166,0.088907932,213511
2014,Andhra Pradesh,40,ANAPARTHY,CHELLE SRINU,MALE,42.0,SC,IND,Air Conditioner,196,,196,0.104975631,213511
2014,Andhra Pradesh,40,ANAPARTHY,CHELLE VEERRAJU,MALE,29.0,SC,IND,Ring,169,,169,0.090514702,213511
2014,Andhra Pradesh,40,ANAPARTHY,NOTA,,,,NOTA,NOTA,2114,,2114,1.132237159,213511
2014,Andhra Pradesh,40,ANAPARTHY,AMARAVATHI PUTHINEEDI,FEMALE,37.0,GENERAL,JAJGP,Mike,610,,610,0.326709871,213511
2014,Andhra Pradesh,40,ANAPARTHY,NARAYANAMMA BATHINA,FEMALE,38.0,GENERAL,PPOI,FLUTE,271,,271,0.145144877,213511
2014,Andhra Pradesh,40,ANAPARTHY,RELANGI NAGESWARA RAO,MALE,53.0,GENERAL,JnP,Glass Tumbler,12800,42.0,12842,6.878046168,213511
2014,Andhra Pradesh,40,ANAPARTHY,MEDAPATI HARINARAYANAREDDY,MALE,66.0,GENERAL,BJP,Lotus,622,5.0,627,0.3358149,213511
2014,Andhra Pradesh,40,ANAPARTHY,NALLAMILLI RAMAKRISHNA REDDY,MALE,53.0,GENERAL,TDP,Bicycle,56340,224.0,56564,30.29511006,213511
2014,Andhra Pradesh,40,ANAPARTHY,DOCTOR. SATHI SURYANARAYANA REDDY,MALE,58.0,GENERAL,YSRCP,Ceiling Fan,111169,602.0,111771,59.86342456,213511
2014,Andhra Pradesh,40,ANAPARTHY,DR II Y.A.VADAYAR,MALE,64.0,GENERAL,INC,Hand,1127,1.0,1128,0.604145466,213511
2019,Andhra Pradesh,40,ANAPARTHY,SATHI DEVADANA REDDY,MALE,45.0,GENERAL,IND,BELT,252,,252,0.134968668,213511
2019,Andhra Pradesh,40,ANAPARTHY,PADALA KRISHNAREDDY,MALE,42.0,GENERAL,IND,CALCULATOR,166,,166,0.088907932,213511
2019,Andhra Pradesh,40,ANAPARTHY,CHELLE SRINU,MALE,42.0,SC,IND,Air Conditioner,196,,196,0.104975631,213511
2019,Andhra Pradesh,40,ANAPARTHY,CHELLE VEERRAJU,MALE,29.0,SC,IND,Ring,169,,169,0.090514702,213511
2019,Andhra Pradesh,40,ANAPARTHY,NOTA,,,,NOTA,NOTA,2114,,2114,1.132237159,213511
2019,Andhra Pradesh,40,ANAPARTHY,AMARAVATHI PUTHINEEDI,FEMALE,37.0,GENERAL,JAJGP,Mike,610,,610,0.326709871,213511
2019,Andhra Pradesh,40,ANAPARTHY,NARAYANAMMA BATHINA,FEMALE,38.0,GENERAL,PPOI,FLUTE,271,,271,0.145144877,213511
2019,Andhra Pradesh,40,ANAPARTHY,RELANGI NAGESWARA RAO,MALE,53.0,GENERAL,JnP,Glass Tumbler,12800,42.0,12842,6.878046168,213511
2019,Andhra Pradesh,40,ANAPARTHY,MEDAPATI HARINARAYANAREDDY,MALE,66.0,GENERAL,BJP,Lotus,622,5.0,627,0.3358149,213511
2019,Andhra Pradesh,40,ANAPARTHY,NALLAMILLI RAMAKRISHNA REDDY,MALE,53.0,GENERAL,TDP,Bicycle,56340,224.0,56564,30.29511006,213511
2019,Andhra Pradesh,40,ANAPARTHY,DOCTOR. SATHI SURYANARAYANA REDDY,MALE,58.0,GENERAL,YSRCP,Ceiling Fan,111169,602.0,111771,59.86342456,213511
2019,Andhra Pradesh,40,ANAPARTHY,DR II Y.A.VADAYAR,MALE,64.0,GENERAL,INC,Hand,1127,1.0,1128,0.604145466,213511
2014,Andhra Pradesh,41,KAKINADA URBAN,MUSLEY HADDIN SHIRAJI MAHAMAD,MALE,35.0,GENERAL,IND,Pot,129,,129,0.075173073,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,B N RAO,MALE,47.0,GENERAL,IND,Cake,111,,111,0.064683807,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,M G RAO,MALE,43.0,GENERAL,IND,Basket containing Fruits,104,,104,0.060604648,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,MADIKI PRABHAKARA RAO,MALE,50.0,GENERAL,IND,Bat,92,,92,0.053611804,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,D.CHANDRA SEKHAR RAO,MALE,58.0,GENERAL,IND,Apple,60,,60,0.03496422,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,THATIKONDA VIJAYAKUMAR,MALE,52.0,SC,IND,Ring,71,,71,0.041374327,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,INAKOTI KUMAR RAMJEE,MALE,38.0,GENERAL,AINPP,Boat with Man and Sail,238,,238,0.138691406,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,VEERA GANESH SUDHA,MALE,30.0,GENERAL,MPP,Telephone,116,,116,0.067597492,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,NOTA,,,,NOTA,NOTA,1646,8.0,1654,0.963846997,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,KOLA VENKATA VARAPRASAD VARMA,MALE,53.0,GENERAL,INC,Hand,3250,2.0,3252,1.895060721,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,MOOTHA SASIDHER,MALE,50.0,GENERAL,JnP,Glass Tumbler,30096,92.0,30188,17.59166453,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,PEDDIREDDI RAVI KIRAN,MALE,42.0,GENERAL,BJP,Lotus,1573,8.0,1581,0.921307196,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,VANAMADI VENKATESWARA RAO @ KONDABABU,MALE,56.0,GENERAL,TDP,Bicycle,59606,173.0,59779,34.83543507,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,Dwarampudi Chandra Sekhara Reddy,MALE,51.0,GENERAL,YSRCP,Ceiling Fan,73322,568.0,73890,43.05843687,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,SOMAGANAPATHI,MALE,65.0,GENERAL,PPOI,FLUTE,128,1.0,129,0.075173073,255773
2014,Andhra Pradesh,41,KAKINADA URBAN,VADREVU SATISH KUMAR,MALE,26.0,GENERAL,IND,DIAMOND,209,1.0,210,0.12237477,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,MUSLEY HADDIN SHIRAJI MAHAMAD,MALE,35.0,GENERAL,IND,Pot,129,,129,0.075173073,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,B N RAO,MALE,47.0,GENERAL,IND,Cake,111,,111,0.064683807,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,M G RAO,MALE,43.0,GENERAL,IND,Basket containing Fruits,104,,104,0.060604648,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,MADIKI PRABHAKARA RAO,MALE,50.0,GENERAL,IND,Bat,92,,92,0.053611804,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,D.CHANDRA SEKHAR RAO,MALE,58.0,GENERAL,IND,Apple,60,,60,0.03496422,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,THATIKONDA VIJAYAKUMAR,MALE,52.0,SC,IND,Ring,71,,71,0.041374327,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,INAKOTI KUMAR RAMJEE,MALE,38.0,GENERAL,AINPP,Boat with Man and Sail,238,,238,0.138691406,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,VEERA GANESH SUDHA,MALE,30.0,GENERAL,MPP,Telephone,116,,116,0.067597492,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,NOTA,,,,NOTA,NOTA,1646,8.0,1654,0.963846997,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,KOLA VENKATA VARAPRASAD VARMA,MALE,53.0,GENERAL,INC,Hand,3250,2.0,3252,1.895060721,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,MOOTHA SASIDHER,MALE,50.0,GENERAL,JnP,Glass Tumbler,30096,92.0,30188,17.59166453,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,PEDDIREDDI RAVI KIRAN,MALE,42.0,GENERAL,BJP,Lotus,1573,8.0,1581,0.921307196,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,VANAMADI VENKATESWARA RAO @ KONDABABU,MALE,56.0,GENERAL,TDP,Bicycle,59606,173.0,59779,34.83543507,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,Dwarampudi Chandra Sekhara Reddy,MALE,51.0,GENERAL,YSRCP,Ceiling Fan,73322,568.0,73890,43.05843687,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,SOMAGANAPATHI,MALE,65.0,GENERAL,PPOI,FLUTE,128,1.0,129,0.075173073,255773
2019,Andhra Pradesh,41,KAKINADA URBAN,VADREVU SATISH KUMAR,MALE,26.0,GENERAL,IND,DIAMOND,209,1.0,210,0.12237477,255773
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,YARRAMSETTI RAMARAJU,MALE,42.0,GENERAL,IND,SHIP,240,,240,0.142103487,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,BOMMOTHULA VENKATASRINIVASARAO,MALE,53.0,GENERAL,IND,Bat,151,,151,0.089406777,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,TRIMURTULU BANDI,MALE,49.0,GENERAL,IND,Hand Cart,143,,143,0.084669994,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,CHANDRASEKHAR MADIKI,MALE,35.0,SC,IND,Almirah,475,,475,0.281246484,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,PUVVALA LAKSHMI,FEMALE,32.0,SC,PRSHP,Helicopter,185,,185,0.109538104,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,KADA VEERA VENKATA RAMANA,MALE,32.0,SC,JAJGP,Mike,153,,153,0.090590973,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,PICHIKA HEMAMBARADHARARAO,MALE,29.0,GENERAL,PPOI,FLUTE,115,,115,0.068091254,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,NOTA,,,,NOTA,NOTA,1458,5.0,1463,0.866239172,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,POLISETTI CHANDRA SEKHAR,MALE,48.0,GENERAL,JnP,Glass Tumbler,18460,69.0,18529,10.97098128,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,DUDALA SANKARANARAYANAMURTHY,MALE,41.0,GENERAL,BJP,Lotus,782,6.0,788,0.466573115,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,THOTA TRIMURTHULU,MALE,60.0,GENERAL,TDP,Bicycle,69464,733.0,70197,41.56349361,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,CHELLUBOYINA SRINIVASA VENUGOPALAKRISHNA,MALE,56.0,GENERAL,YSRCP,Ceiling Fan,74888,477.0,75365,44.62345536,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,ISUKAPATLA SATHISH KUMAR,MALE,40.0,SC,INC,Hand,855,1.0,856,0.50683577,193867
2014,Andhra Pradesh,42,RAMACHANDRAPURAM,BABUJI SRI GUTHULA JHAI SRI SURYENDRANAD,MALE,53.0,GENERAL,IND,Ganna Kisan,230,1.0,231,0.136774606,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,YARRAMSETTI RAMARAJU,MALE,42.0,GENERAL,IND,SHIP,240,,240,0.142103487,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,BOMMOTHULA VENKATASRINIVASARAO,MALE,53.0,GENERAL,IND,Bat,151,,151,0.089406777,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,TRIMURTULU BANDI,MALE,49.0,GENERAL,IND,Hand Cart,143,,143,0.084669994,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,CHANDRASEKHAR MADIKI,MALE,35.0,SC,IND,Almirah,475,,475,0.281246484,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,PUVVALA LAKSHMI,FEMALE,32.0,SC,PRSHP,Helicopter,185,,185,0.109538104,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,KADA VEERA VENKATA RAMANA,MALE,32.0,SC,JAJGP,Mike,153,,153,0.090590973,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,PICHIKA HEMAMBARADHARARAO,MALE,29.0,GENERAL,PPOI,FLUTE,115,,115,0.068091254,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,NOTA,,,,NOTA,NOTA,1458,5.0,1463,0.866239172,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,POLISETTI CHANDRA SEKHAR,MALE,48.0,GENERAL,JnP,Glass Tumbler,18460,69.0,18529,10.97098128,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,DUDALA SANKARANARAYANAMURTHY,MALE,41.0,GENERAL,BJP,Lotus,782,6.0,788,0.466573115,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,THOTA TRIMURTHULU,MALE,60.0,GENERAL,TDP,Bicycle,69464,733.0,70197,41.56349361,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,CHELLUBOYINA SRINIVASA VENUGOPALAKRISHNA,MALE,56.0,GENERAL,YSRCP,Ceiling Fan,74888,477.0,75365,44.62345536,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,ISUKAPATLA SATHISH KUMAR,MALE,40.0,SC,INC,Hand,855,1.0,856,0.50683577,193867
2019,Andhra Pradesh,42,RAMACHANDRAPURAM,BABUJI SRI GUTHULA JHAI SRI SURYENDRANAD,MALE,53.0,GENERAL,IND,Ganna Kisan,230,1.0,231,0.136774606,193867
2014,Andhra Pradesh,43,MUMMIDIVARAM,RAYUDU SRI RAMA CHANDRA MURTHY,MALE,62.0,GENERAL,IND,Ganna Kisan,443,,443,0.230677505,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,RAJ KUMAR BEERA,MALE,35.0,SC,IND,Phone Charger,654,,654,0.340548731,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,NOTA,,,,NOTA,NOTA,2298,,2298,1.19660701,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,MOPURI SRINIVAS KIRAN,MALE,43.0,GENERAL,INC,Hand,1362,,1362,0.709216165,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,MANIKANTA SWAMY KANDREGULA,MALE,27.0,GENERAL,IPBP,Trumpet,377,,377,0.196310201,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,PANTHAGADA VIJAYA CHAKRAVARTHY,MALE,65.0,SC,RPI(KH),Gas Cylinder,272,,272,0.141634946,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,AADIMULAM VENKATESWARA RAO,MALE,46.0,GENERAL,PPOI,FLUTE,196,,196,0.102060476,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,PITHANI BALA KRISHNA,MALE,55.0,GENERAL,JnP,Glass Tumbler,33029,305.0,33334,17.35757096,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,CHITTI BABU KARRI,MALE,55.0,GENERAL,BJP,Lotus,1122,5.0,1127,0.586847737,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,DATLA SUBBA RAJU (BUTCHI BABU),MALE,47.0,GENERAL,TDP,Bicycle,72610,365.0,72975,37.99930224,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,PONNADA VENKATA SATISH KUMAR,MALE,46.0,GENERAL,YSRCP,Ceiling Fan,78050,472.0,78522,40.88771785,229600
2014,Andhra Pradesh,43,MUMMIDIVARAM,CHEEKURUMELLI RAVIKUMAR,MALE,37.0,SC,IND,Television,482,1.0,483,0.251506173,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,RAYUDU SRI RAMA CHANDRA MURTHY,MALE,62.0,GENERAL,IND,Ganna Kisan,443,,443,0.230677505,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,RAJ KUMAR BEERA,MALE,35.0,SC,IND,Phone Charger,654,,654,0.340548731,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,NOTA,,,,NOTA,NOTA,2298,,2298,1.19660701,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,MOPURI SRINIVAS KIRAN,MALE,43.0,GENERAL,INC,Hand,1362,,1362,0.709216165,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,MANIKANTA SWAMY KANDREGULA,MALE,27.0,GENERAL,IPBP,Trumpet,377,,377,0.196310201,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,PANTHAGADA VIJAYA CHAKRAVARTHY,MALE,65.0,SC,RPI(KH),Gas Cylinder,272,,272,0.141634946,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,AADIMULAM VENKATESWARA RAO,MALE,46.0,GENERAL,PPOI,FLUTE,196,,196,0.102060476,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,PITHANI BALA KRISHNA,MALE,55.0,GENERAL,JnP,Glass Tumbler,33029,305.0,33334,17.35757096,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,CHITTI BABU KARRI,MALE,55.0,GENERAL,BJP,Lotus,1122,5.0,1127,0.586847737,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,DATLA SUBBA RAJU (BUTCHI BABU),MALE,47.0,GENERAL,TDP,Bicycle,72610,365.0,72975,37.99930224,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,PONNADA VENKATA SATISH KUMAR,MALE,46.0,GENERAL,YSRCP,Ceiling Fan,78050,472.0,78522,40.88771785,229600
2019,Andhra Pradesh,43,MUMMIDIVARAM,CHEEKURUMELLI RAVIKUMAR,MALE,37.0,SC,IND,Television,482,1.0,483,0.251506173,229600
2014,Andhra Pradesh,44,AMALAPURAM (SC),KASI CHANDRAMOULI,MALE,32.0,SC,IND,Whistle,341,,341,0.201320093,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),BONTHU VENKATA RAMANA,MALE,31.0,SC,VCK,Stool,309,,309,0.182427885,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),AITHABATHULA SUBHASHINI,FEMALE,53.0,SC,INC,Hand,1434,4.0,1438,0.848968604,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),YADALA DURGALAKSHMI,FEMALE,28.0,SC,PPOI,FLUTE,199,1.0,200,0.118076301,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),NOTA,,,,NOTA,NOTA,2000,6.0,2006,1.184305298,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),VISWARUPU PINIPE,MALE,56.0,SC,YSRCP,Ceiling Fan,71287,716.0,72003,42.50923947,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),AITHABATHULA ANANDARAO,MALE,50.0,SC,TDP,Bicycle,46052,297.0,46349,27.36359235,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),SETTIBATHULA RAJABABU,MALE,56.0,SC,JnP,Glass Tumbler,44900,300.0,45200,26.685244,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),PEYYALA SYAMPRASAD,MALE,65.0,SC,BJP,Lotus,1155,17.0,1172,0.691927123,203768
2014,Andhra Pradesh,44,AMALAPURAM (SC),POTHUMUDI RAVIKUMAR,MALE,47.0,SC,IND,Gramophone,363,1.0,364,0.214898868,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),KASI CHANDRAMOULI,MALE,32.0,SC,IND,Whistle,341,,341,0.201320093,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),BONTHU VENKATA RAMANA,MALE,31.0,SC,VCK,Stool,309,,309,0.182427885,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),AITHABATHULA SUBHASHINI,FEMALE,53.0,SC,INC,Hand,1434,4.0,1438,0.848968604,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),YADALA DURGALAKSHMI,FEMALE,28.0,SC,PPOI,FLUTE,199,1.0,200,0.118076301,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),NOTA,,,,NOTA,NOTA,2000,6.0,2006,1.184305298,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),VISWARUPU PINIPE,MALE,56.0,SC,YSRCP,Ceiling Fan,71287,716.0,72003,42.50923947,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),AITHABATHULA ANANDARAO,MALE,50.0,SC,TDP,Bicycle,46052,297.0,46349,27.36359235,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),SETTIBATHULA RAJABABU,MALE,56.0,SC,JnP,Glass Tumbler,44900,300.0,45200,26.685244,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),PEYYALA SYAMPRASAD,MALE,65.0,SC,BJP,Lotus,1155,17.0,1172,0.691927123,203768
2019,Andhra Pradesh,44,AMALAPURAM (SC),POTHUMUDI RAVIKUMAR,MALE,47.0,SC,IND,Gramophone,363,1.0,364,0.214898868,203768
2014,Andhra Pradesh,45,RAZOLE (SC),POTHUMUDI ALIVELU MANGA TAYARU,FEMALE,43.0,SC,IND,CCTV Camera,342,,342,0.228601985,186903
2014,Andhra Pradesh,45,RAZOLE (SC),MATHA BHAVANI,FEMALE,27.0,SC,PPOI,FLUTE,272,,272,0.181812105,186903
2014,Andhra Pradesh,45,RAZOLE (SC),GOLLA BHARATHI,FEMALE,53.0,SC,NVSP,Gas Cylinder,225,,225,0.150396043,186903
2014,Andhra Pradesh,45,RAZOLE (SC),CHINTA DORABABU,MALE,38.0,SC,DABAP,Cup & Saucer,445,,445,0.297449952,186903
2014,Andhra Pradesh,45,RAZOLE (SC),BATHULA LAKSHMI KUMARI,FEMALE,43.0,SC,BJP,Lotus,996,4.0,1000,0.668426857,186903
2014,Andhra Pradesh,45,RAZOLE (SC),NOTA,,,,NOTA,NOTA,1407,6.0,1413,0.944487149,186903
2014,Andhra Pradesh,45,RAZOLE (SC),RAPAKA VARA PRASADA RAO,MALE,60.0,SC,JnP,Glass Tumbler,49553,500.0,50053,33.45676949,186903
2014,Andhra Pradesh,45,RAZOLE (SC),RAJESWARA RAO BONTHU,MALE,65.0,SC,YSRCP,Ceiling Fan,48612,627.0,49239,32.91267003,186903
2014,Andhra Pradesh,45,RAZOLE (SC),GOLLAPALLI SURYA RAO,MALE,69.0,SC,TDP,Bicycle,45255,337.0,45592,30.47491728,186903
2014,Andhra Pradesh,45,RAZOLE (SC),KASI LAKSHMAN SWAMMY,MALE,51.0,SC,INC,Hand,816,2.0,818,0.546773169,186903
2014,Andhra Pradesh,45,RAZOLE (SC),BONTHU RAJESWARA RAO,MALE,44.0,SC,PRSHP,Helicopter,205,1.0,206,0.137695933,186903
2019,Andhra Pradesh,45,RAZOLE (SC),POTHUMUDI ALIVELU MANGA TAYARU,FEMALE,43.0,SC,IND,CCTV Camera,342,,342,0.228601985,186903
2019,Andhra Pradesh,45,RAZOLE (SC),MATHA BHAVANI,FEMALE,27.0,SC,PPOI,FLUTE,272,,272,0.181812105,186903
2019,Andhra Pradesh,45,RAZOLE (SC),GOLLA BHARATHI,FEMALE,53.0,SC,NVSP,Gas Cylinder,225,,225,0.150396043,186903
2019,Andhra Pradesh,45,RAZOLE (SC),CHINTA DORABABU,MALE,38.0,SC,DABAP,Cup & Saucer,445,,445,0.297449952,186903
2019,Andhra Pradesh,45,RAZOLE (SC),BATHULA LAKSHMI KUMARI,FEMALE,43.0,SC,BJP,Lotus,996,4.0,1000,0.668426857,186903
2019,Andhra Pradesh,45,RAZOLE (SC),NOTA,,,,NOTA,NOTA,1407,6.0,1413,0.944487149,186903
2019,Andhra Pradesh,45,RAZOLE (SC),RAPAKA VARA PRASADA RAO,MALE,60.0,SC,JnP,Glass Tumbler,49553,500.0,50053,33.45676949,186903
2019,Andhra Pradesh,45,RAZOLE (SC),RAJESWARA RAO BONTHU,MALE,65.0,SC,YSRCP,Ceiling Fan,48612,627.0,49239,32.91267003,186903
2019,Andhra Pradesh,45,RAZOLE (SC),GOLLAPALLI SURYA RAO,MALE,69.0,SC,TDP,Bicycle,45255,337.0,45592,30.47491728,186903
2019,Andhra Pradesh,45,RAZOLE (SC),KASI LAKSHMAN SWAMMY,MALE,51.0,SC,INC,Hand,816,2.0,818,0.546773169,186903
2019,Andhra Pradesh,45,RAZOLE (SC),BONTHU RAJESWARA RAO,MALE,44.0,SC,PRSHP,Helicopter,205,1.0,206,0.137695933,186903
2014,Andhra Pradesh,46,GANGAVARAM,MAKEY DAVY PRASAD,MALE,66.0,SC,IND,Lady Purse,483,,483,0.309195196,189385
2014,Andhra Pradesh,46,GANGAVARAM,RAVI KUMAR BEERA,MALE,41.0,SC,IND,Helicopter,438,,438,0.28038819,189385
2014,Andhra Pradesh,46,GANGAVARAM,MADDELA VERA VENKATA SATYANARAYANA,MALE,47.0,SC,IPBP,Trumpet,344,,344,0.220213556,189385
2014,Andhra Pradesh,46,GANGAVARAM,PAMULA RAJESWARI DEVI,FEMALE,56.0,SC,JnP,Glass Tumbler,36004,255.0,36259,23.21140501,189385
2014,Andhra Pradesh,46,GANGAVARAM,NOTA,,,,NOTA,NOTA,2468,2.0,2470,1.581184544,189385
2014,Andhra Pradesh,46,GANGAVARAM,KONDETI CHITTI BABU,MALE,55.0,SC,YSRCP,Ceiling Fan,66582,791.0,67373,43.12920902,189385
2014,Andhra Pradesh,46,GANGAVARAM,NELAPUDI STALIN BABU,MALE,45.0,SC,TDP,Bicycle,45040,126.0,45166,28.91327171,189385
2014,Andhra Pradesh,46,GANGAVARAM,KOLLI SURYA RAO (Sudhakar),MALE,49.0,SC,BJP,Lotus,1374,11.0,1385,0.886615625,189385
2014,Andhra Pradesh,46,GANGAVARAM,MULAPARTHI MOHANA RAO,MALE,50.0,SC,INC,Hand,1006,4.0,1010,0.646557243,189385
2014,Andhra Pradesh,46,GANGAVARAM,K. SURENDRA,MALE,40.0,SC,PPOI,FLUTE,223,2.0,225,0.144035029,189385
2014,Andhra Pradesh,46,GANGAVARAM,CHINNAM RAMESH BABU,MALE,38.0,SC,IND,Almirah,1058,1.0,1059,0.677924871,189385
2019,Andhra Pradesh,46,GANGAVARAM,MAKEY DAVY PRASAD,MALE,66.0,SC,IND,Lady Purse,483,,483,0.309195196,189385
2019,Andhra Pradesh,46,GANGAVARAM,RAVI KUMAR BEERA,MALE,41.0,SC,IND,Helicopter,438,,438,0.28038819,189385
2019,Andhra Pradesh,46,GANGAVARAM,MADDELA VERA VENKATA SATYANARAYANA,MALE,47.0,SC,IPBP,Trumpet,344,,344,0.220213556,189385
2019,Andhra Pradesh,46,GANGAVARAM,PAMULA RAJESWARI DEVI,FEMALE,56.0,SC,JnP,Glass Tumbler,36004,255.0,36259,23.21140501,189385
2019,Andhra Pradesh,46,GANGAVARAM,NOTA,,,,NOTA,NOTA,2468,2.0,2470,1.581184544,189385
2019,Andhra Pradesh,46,GANGAVARAM,KONDETI CHITTI BABU,MALE,55.0,SC,YSRCP,Ceiling Fan,66582,791.0,67373,43.12920902,189385
2019,Andhra Pradesh,46,GANGAVARAM,NELAPUDI STALIN BABU,MALE,45.0,SC,TDP,Bicycle,45040,126.0,45166,28.91327171,189385
